Time,Va,Vb,Vc,Ia,Ib,Ic,Ea,Eb,Ec,Theta,Sector
0.0641,10.3478,12.0000,0.0000,-0.0017,13.4942,-13.5290,2.8927,-2.1349,-0.7578,20.1521,1
0.0642,10.3515,12.0000,0.0000,-0.0016,13.4868,-13.5216,2.8952,-2.1283,-0.7670,20.1553,1
0.0642,10.3552,12.0000,0.0000,-0.0015,13.4791,-13.5139,2.8977,-2.1216,-0.7761,20.1584,1
0.0642,10.3588,12.0000,0.0000,-0.0014,13.4710,-13.5058,2.9001,-2.1149,-0.7852,20.1616,1
0.0642,10.3624,12.0000,0.0000,-0.0014,13.4625,-13.4973,2.9025,-2.1082,-0.7943,20.1647,1
0.0642,10.3660,12.0000,0.0000,-0.0013,13.4536,-13.4884,2.9049,-2.1015,-0.8033,20.1678,1
0.0642,10.3695,12.0000,0.0000,-0.0012,13.4444,-13.4792,2.9072,-2.0948,-0.8124,20.1710,1
0.0642,10.3730,12.0000,0.0000,-0.0012,13.4349,-13.4697,2.9095,-2.0880,-0.8215,20.1741,1
0.0642,10.3764,12.0000,0.0000,-0.0011,13.4250,-13.4599,2.9118,-2.0813,-0.8305,20.1773,1
0.0642,10.3798,12.0000,0.0000,-0.0011,13.4149,-13.4497,2.9141,-2.0745,-0.8396,20.1804,1
0.0642,10.3831,12.0000,0.0000,-0.0010,13.4045,-13.4393,2.9163,-2.0676,-0.8486,20.1835,1
0.0643,10.3864,12.0000,0.0000,-0.0010,13.3938,-13.4287,2.9185,-2.0608,-0.8577,20.1867,1
0.0643,10.3897,12.0000,0.0000,-0.0009,13.3829,-13.4177,2.9206,-2.0539,-0.8667,20.1898,1
0.0643,10.3929,12.0000,0.0000,-0.0009,13.3718,-13.4066,2.9228,-2.0471,-0.8757,20.1930,1
0.0643,10.3960,12.0000,0.0000,-0.0008,13.3604,-13.3952,2.9249,-2.0402,-0.8847,20.1961,1
0.0643,10.3992,12.0000,0.0000,-0.0008,13.3487,-13.3835,2.9270,-2.0333,-0.8937,20.1993,1
0.0643,10.4022,12.0000,0.0000,-0.0007,13.3369,-13.3717,2.9290,-2.0263,-0.9027,20.2024,1
0.0643,10.4053,12.0000,0.0000,-0.0007,13.3249,-13.3597,2.9310,-2.0194,-0.9117,20.2055,1
0.0643,10.4083,12.0000,0.0000,-0.0007,13.3127,-13.3475,2.9330,-2.0124,-0.9207,20.2087,1
0.0643,10.4112,12.0000,0.0000,-0.0006,13.3003,-13.3351,2.9350,-2.0054,-0.9296,20.2118,1
0.0643,10.4141,12.0000,0.0000,-0.0006,13.2877,-13.3225,2.9369,-1.9984,-0.9386,20.2150,1
0.0644,10.4170,12.0000,0.0000,-0.0006,13.2749,-13.3097,2.9388,-1.9913,-0.9475,20.2181,1
0.0644,10.4198,12.0000,0.0000,-0.0006,13.2620,-13.2968,2.9407,-1.9843,-0.9565,20.2212,1
0.0644,10.4226,12.0000,0.0000,-0.0005,13.2490,-13.2838,2.9426,-1.9772,-0.9654,20.2244,1
0.0644,10.4253,12.0000,0.0000,-0.0005,13.2358,-13.2706,2.9444,-1.9701,-0.9743,20.2275,1
0.0644,10.4280,12.0000,0.0000,-0.0005,13.2224,-13.2573,2.9462,-1.9630,-0.9832,20.2307,1
0.0644,10.4306,12.0000,0.0000,-0.0005,13.2090,-13.2438,2.9480,-1.9558,-0.9921,20.2338,1
0.0644,10.4332,12.0000,0.0000,-0.0004,13.1954,-13.2302,2.9497,-1.9487,-1.0010,20.2369,1
0.0644,10.4358,12.0000,0.0000,-0.0004,13.1817,-13.2165,2.9514,-1.9415,-1.0099,20.2401,1
0.0644,10.4383,12.0000,0.0000,-0.0004,13.1678,-13.2027,2.9531,-1.9343,-1.0188,20.2432,1
0.0644,10.4408,12.0000,0.0000,-0.0004,13.1539,-13.1887,2.9547,-1.9271,-1.0276,20.2464,1
0.0645,10.4432,12.0000,0.0000,-0.0004,13.1399,-13.1747,2.9563,-1.9199,-1.0365,20.2495,1
0.0645,10.4456,12.0000,0.0000,-0.0003,13.1257,-13.1605,2.9579,-1.9126,-1.0453,20.2527,1
0.0645,10.4479,12.0000,0.0000,-0.0003,13.1115,-13.1463,2.9595,-1.9053,-1.0541,20.2558,1
0.0645,10.4502,12.0000,0.0000,-0.0003,13.0972,-13.1320,2.9610,-1.8981,-1.0629,20.2589,1
0.0645,10.4525,12.0000,0.0000,-0.0003,13.0827,-13.1176,2.9625,-1.8908,-1.0717,20.2621,1
0.0645,10.4547,12.0000,0.0000,-0.0003,13.0682,-13.1031,2.9640,-1.8834,-1.0805,20.2652,1
0.0645,10.4568,12.0000,0.0000,-0.0003,13.0537,-13.0885,2.9654,-1.8761,-1.0893,20.2684,1
0.0645,10.4589,12.0000,0.0000,-0.0002,13.0390,-13.0738,2.9668,-1.8687,-1.0981,20.2715,1
0.0645,10.4610,12.0000,0.0000,-0.0002,13.0243,-13.0591,2.9682,-1.8613,-1.1069,20.2746,1
0.0645,10.4630,12.0000,0.0000,-0.0002,13.0095,-13.0443,2.9696,-1.8539,-1.1156,20.2778,1
0.0646,10.4650,12.0000,0.0000,-0.0002,12.9946,-13.0294,2.9709,-1.8465,-1.1244,20.2809,1
0.0646,10.4670,12.0000,0.0000,-0.0002,12.9797,-13.0145,2.9722,-1.8391,-1.1331,20.2841,1
0.0646,10.4689,12.0000,0.0000,-0.0002,12.9647,-12.9995,2.9734,-1.8316,-1.1418,20.2872,1
0.0646,10.4707,12.0000,0.0000,-0.0002,12.9497,-12.9845,2.9747,-1.8242,-1.1505,20.2903,1
0.0646,10.4725,12.0000,0.0000,-0.0002,12.9346,-12.9694,2.9759,-1.8167,-1.1592,20.2935,1
0.0646,10.4743,12.0000,0.0000,-0.0002,12.9194,-12.9542,2.9771,-1.8092,-1.1679,20.2966,1
0.0646,10.4760,12.0000,0.0000,-0.0002,12.9042,-12.9390,2.9782,-1.8016,-1.1766,20.2998,1
0.0646,10.4777,12.0000,0.0000,-0.0002,12.8890,-12.9238,2.9793,-1.7941,-1.1852,20.3029,1
0.0646,10.4793,12.0000,0.0000,-0.0001,12.8737,-12.9085,2.9804,-1.7865,-1.1939,20.3061,1
0.0646,10.4809,12.0000,0.0000,-0.0001,12.8583,-12.8931,2.9815,-1.7789,-1.2025,20.3092,1
0.0647,10.4825,12.0000,0.0000,-0.0001,12.8429,-12.8777,2.9825,-1.7714,-1.2112,20.3123,1
0.0647,10.4840,12.0000,0.0000,-0.0001,12.8275,-12.8623,2.9835,-1.7637,-1.2198,20.3155,1
0.0647,10.4854,12.0000,0.0000,-0.0001,12.8120,-12.8468,2.9845,-1.7561,-1.2284,20.3186,1
0.0647,10.4868,12.0000,0.0000,-0.0001,12.7965,-12.8313,2.9854,-1.7485,-1.2370,20.3218,1
0.0647,10.4882,12.0000,0.0000,-0.0001,12.7810,-12.8158,2.9863,-1.7408,-1.2456,20.3249,1
0.0647,10.4895,12.0000,0.0000,-0.0001,12.7654,-12.8002,2.9872,-1.7331,-1.2541,20.3280,1
0.0647,10.4908,12.0000,0.0000,-0.0001,12.7498,-12.7846,2.9881,-1.7254,-1.2627,20.3312,1
0.0647,10.4921,12.0000,0.0000,-0.0001,12.7341,-12.7690,2.9889,-1.7177,-1.2712,20.3343,1
0.0647,10.4933,12.0000,0.0000,-0.0001,12.7185,-12.7533,2.9897,-1.7100,-1.2797,20.3375,1
0.0647,10.4944,12.0000,0.0000,-0.0001,12.7028,-12.7376,2.9905,-1.7022,-1.2883,20.3406,1
0.0648,10.4955,12.0000,0.0000,-0.0001,12.6870,-12.7219,2.9912,-1.6944,-1.2968,20.3437,1
0.0648,10.4966,12.0000,0.0000,-0.0001,12.6713,-12.7061,2.9919,-1.6866,-1.3053,20.3469,1
0.0648,10.4976,12.0000,0.0000,-0.0001,12.6555,-12.6903,2.9926,-1.6788,-1.3137,20.3500,1
0.0648,10.4986,12.0000,0.0000,-0.0001,12.6397,-12.6745,2.9932,-1.6710,-1.3222,20.3532,1
0.0648,10.4995,12.0000,0.0000,-0.0001,12.6239,-12.6587,2.9938,-1.6632,-1.3307,20.3563,1
0.0648,10.5004,12.0000,0.0000,-0.0001,12.6080,-12.6428,2.9944,-1.6553,-1.3391,20.3595,1
0.0648,10.5012,12.0000,0.0000,-0.0001,12.5921,-12.6270,2.9950,-1.6475,-1.3475,20.3626,1
0.0648,10.5020,12.0000,0.0000,-0.0001,12.5763,-12.6111,2.9955,-1.6396,-1.3559,20.3657,1
0.0648,10.5027,12.0000,0.0000,-0.0001,12.5603,-12.5952,2.9960,-1.6317,-1.3643,20.3689,1
0.0648,10.5034,12.0000,0.0000,-0.0001,12.5444,-12.5792,2.9965,-1.6238,-1.3727,20.3720,1
0.0649,10.5041,12.0000,0.0000,-0.0000,12.5285,-12.5633,2.9969,-1.6158,-1.3811,20.3752,1
0.0649,10.5047,12.0000,0.0000,-0.0000,12.5125,-12.5473,2.9973,-1.6079,-1.3894,20.3783,1
0.0649,10.5053,12.0000,0.0000,-0.0000,12.4965,-12.5313,2.9977,-1.5999,-1.3978,20.3814,1
0.0649,10.5058,12.0000,0.0000,-0.0000,12.4805,-12.5153,2.9981,-1.5920,-1.4061,20.3846,1
0.0649,10.5063,12.0000,0.0000,-0.0000,12.4645,-12.4993,2.9984,-1.5840,-1.4144,20.3877,1
0.0649,10.5067,12.0000,0.0000,-0.0000,12.4485,-12.4833,2.9987,-1.5759,-1.4227,20.3909,1
0.0649,10.5071,12.0000,0.0000,-0.0000,12.4324,-12.4672,2.9990,-1.5679,-1.4310,20.3940,1
0.0649,10.5075,12.0000,0.0000,-0.0000,12.4164,-12.4512,2.9992,-1.5599,-1.4393,20.3971,1
0.0649,10.5078,12.0000,0.0000,-0.0000,12.4003,-12.4351,2.9994,-1.5518,-1.4476,20.4003,1
0.0649,10.5081,12.0000,0.0000,-0.0000,12.3842,-12.4190,2.9996,-1.5437,-1.4558,20.4034,1
0.0650,10.5083,12.0000,0.0000,-0.0000,12.3681,-12.4029,2.9997,-1.5357,-1.4641,20.4066,1
0.0650,10.5084,12.0000,0.0000,-0.0000,12.3520,-12.3868,2.9998,-1.5276,-1.4723,20.4097,1
0.0650,10.5086,12.0000,0.0000,-0.0000,12.3359,-12.3707,2.9999,-1.5194,-1.4805,20.4129,1
0.0650,10.5087,12.0000,0.0000,-0.0000,12.3198,-12.3546,3.0000,-1.5113,-1.4887,20.4160,1
0.0650,10.5087,12.0000,0.0000,-0.0000,12.3036,-12.3384,3.0000,-1.5032,-1.4968,20.4191,1
0.0650,10.5087,12.0000,0.0000,-0.0000,12.2875,-12.3223,3.0000,-1.4950,-1.5050,20.4223,1
0.0650,10.5086,12.0000,0.0000,-0.0000,12.2713,-12.3061,3.0000,-1.4868,-1.5131,20.4254,1
0.0650,10.5085,12.0000,0.0000,-0.0000,12.2552,-12.2900,2.9999,-1.4786,-1.5213,20.4286,1
0.0650,10.5084,12.0000,0.0000,-0.0000,12.2390,-12.2738,2.9998,-1.4704,-1.5294,20.4317,1
0.0650,10.5082,12.0000,0.0000,-0.0000,12.2228,-12.2576,2.9997,-1.4622,-1.5375,20.4348,1
0.0651,10.5080,12.0000,0.0000,-0.0000,12.2066,-12.2414,2.9995,-1.4540,-1.5456,20.4380,1
0.0651,10.5077,12.0000,0.0000,-0.0000,12.1904,-12.2253,2.9994,-1.4457,-1.5536,20.4411,1
0.0651,10.5074,12.0000,0.0000,-0.0000,12.1743,-12.2091,2.9991,-1.4375,-1.5617,20.4443,1
0.0651,10.5071,12.0000,0.0000,-0.0000,12.1581,-12.1929,2.9989,-1.4292,-1.5697,20.4474,1
0.0651,10.5067,12.0000,0.0000,-0.0000,12.1418,-12.1767,2.9986,-1.4209,-1.5777,20.4505,1
0.0651,10.5062,12.0000,0.0000,-0.0000,12.1256,-12.1604,2.9983,-1.4126,-1.5858,20.4537,1
0.0651,10.5057,12.0000,0.0000,-0.0000,12.1094,-12.1442,2.9980,-1.4043,-1.5937,20.4568,1
0.0651,10.5052,12.0000,0.0000,-0.0000,12.0932,-12.1280,2.9976,-1.3959,-1.6017,20.4600,1
0.0651,10.5046,12.0000,0.0000,-0.0000,12.0770,-12.1118,2.9973,-1.3876,-1.6097,20.4631,1
0.0651,10.5040,12.0000,0.0000,-0.0000,12.0607,-12.0955,2.9968,-1.3792,-1.6176,20.4663,1
0.0652,10.5033,12.0000,0.0000,-0.0000,12.0445,-12.0793,2.9964,-1.3708,-1.6256,20.4694,1
0.0652,10.5026,12.0000,0.0000,-0.0000,12.0283,-12.0631,2.9959,-1.3624,-1.6335,20.4725,1
0.0652,10.5018,12.0000,0.0000,-0.0000,12.0120,-12.0468,2.9954,-1.3540,-1.6414,20.4757,1
0.0652,10.5010,12.0000,0.0000,-0.0000,11.9958,-12.0306,2.9949,-1.3456,-1.6492,20.4788,1
0.0652,10.5002,12.0000,0.0000,-0.0000,11.9795,-12.0143,2.9943,-1.3372,-1.6571,20.4820,1
0.0652,10.4993,12.0000,0.0000,-0.0000,11.9633,-11.9981,2.9937,-1.3288,-1.6650,20.4851,1
0.0652,10.4983,12.0000,0.0000,-0.0000,11.9470,-11.9818,2.9931,-1.3203,-1.6728,20.4882,1
0.0652,10.4974,12.0000,0.0000,-0.0000,11.9308,-11.9656,2.9924,-1.3118,-1.6806,20.4914,1
0.0652,10.4963,12.0000,0.0000,-0.0000,11.9145,-11.9493,2.9918,-1.3034,-1.6884,20.4945,1
0.0652,10.4953,12.0000,0.0000,-0.0000,11.8983,-11.9331,2.9910,-1.2949,-1.6962,20.4977,1
0.0653,10.4941,12.0000,0.0000,-0.0000,11.8820,-11.9168,2.9903,-1.2864,-1.7039,20.5008,1
0.0653,10.4930,12.0000,0.0000,-0.0000,11.8658,-11.9006,2.9895,-1.2778,-1.7117,20.5039,1
0.0653,10.4918,12.0000,0.0000,-0.0000,11.8495,-11.8843,2.9887,-1.2693,-1.7194,20.5071,1
0.0653,10.4905,12.0000,0.0000,-0.0000,11.8333,-11.8681,2.9879,-1.2608,-1.7271,20.5102,1
0.0653,10.4892,12.0000,0.0000,-0.0000,11.8170,-11.8518,2.9870,-1.2522,-1.7348,20.5134,1
0.0653,10.4879,12.0000,0.0000,-0.0000,11.8008,-11.8356,2.9861,-1.2436,-1.7425,20.5165,1
0.0653,10.4865,12.0000,0.0000,-0.0000,11.7845,-11.8193,2.9852,-1.2350,-1.7502,20.5197,1
0.0653,10.4851,12.0000,0.0000,-0.0000,11.7682,-11.8031,2.9843,-1.2265,-1.7578,20.5228,1
0.0653,10.4836,12.0000,0.0000,-0.0000,11.7520,-11.7868,2.9833,-1.2178,-1.7654,20.5259,1
0.0653,10.4821,12.0000,0.0000,-0.0000,11.7357,-11.7705,2.9823,-1.2092,-1.7731,20.5291,1
0.0654,10.4806,12.0000,0.0000,-0.0000,11.7195,-11.7543,2.9812,-1.2006,-1.7807,20.5322,1
0.0654,10.4790,12.0000,0.0000,-0.0000,11.7032,-11.7381,2.9802,-1.1920,-1.7882,20.5354,1
0.0654,10.4773,12.0000,0.0000,-0.0000,11.6870,-11.7218,2.9791,-1.1833,-1.7958,20.5385,1
0.0654,10.4756,12.0000,0.0000,-0.0000,11.6707,-11.7056,2.9780,-1.1746,-1.8033,20.5416,1
0.0654,10.4739,12.0000,0.0000,-0.0000,11.6545,-11.6893,2.9768,-1.1660,-1.8108,20.5448,1
0.0654,10.4721,12.0000,0.0000,-0.0000,11.6383,-11.6731,2.9756,-1.1573,-1.8183,20.5479,1
0.0654,10.4703,12.0000,0.0000,-0.0000,11.6220,-11.6568,2.9744,-1.1486,-1.8258,20.5511,1
0.0654,10.4684,12.0000,0.0000,-0.0000,11.6058,-11.6406,2.9732,-1.1399,-1.8333,20.5542,1
0.0654,10.4665,12.0000,0.0000,-0.0000,11.5896,-11.6244,2.9719,-1.1311,-1.8408,20.5573,1
0.0654,10.4646,12.0000,0.0000,-0.0000,11.5733,-11.6081,2.9706,-1.1224,-1.8482,20.5605,1
0.0655,10.4626,12.0000,0.0000,-0.0000,11.5571,-11.5919,2.9693,-1.1137,-1.8556,20.5636,1
0.0655,10.4606,12.0000,0.0000,-0.0000,11.5409,-11.5757,2.9679,-1.1049,-1.8630,20.5668,1
0.0655,10.4585,12.0000,0.0000,-0.0000,11.5247,-11.5595,2.9665,-1.0961,-1.8704,20.5699,1
0.0655,10.4563,12.0000,0.0000,-0.0000,11.5085,-11.5433,2.9651,-1.0874,-1.8777,20.5731,1
0.0655,10.4542,12.0000,0.0000,-0.0000,11.4922,-11.5271,2.9636,-1.0786,-1.8851,20.5762,1
0.0655,10.4520,12.0000,0.0000,-0.0000,11.4760,-11.5109,2.9622,-1.0698,-1.8924,20.5793,1
0.0655,10.4497,12.0000,0.0000,-0.0000,11.4598,-11.4947,2.9607,-1.0610,-1.8997,20.5825,1
0.0655,10.4474,12.0000,0.0000,-0.0000,11.4436,-11.4785,2.9591,-1.0521,-1.9070,20.5856,1
0.0655,10.4450,12.0000,0.0000,-0.0000,11.4275,-11.4623,2.9576,-1.0433,-1.9142,20.5888,1
0.0655,10.4426,12.0000,0.0000,-0.0000,11.4113,-11.4461,2.9560,-1.0345,-1.9215,20.5919,1
0.0656,10.4402,12.0000,0.0000,-0.0000,11.3951,-11.4299,2.9543,-1.0256,-1.9287,20.5950,1
0.0656,10.4377,12.0000,0.0000,-0.0000,11.3789,-11.4137,2.9527,-1.0168,-1.9359,20.5982,1
0.0656,10.4352,12.0000,0.0000,-0.0000,11.3627,-11.3976,2.9510,-1.0079,-1.9431,20.6013,1
0.0656,10.4326,12.0000,0.0000,-0.0000,11.3466,-11.3814,2.9493,-0.9990,-1.9503,20.6045,1
0.0656,10.4300,12.0000,0.0000,-0.0000,11.3304,-11.3652,2.9476,-0.9901,-1.9574,20.6076,1
0.0656,10.4274,12.0000,0.0000,-0.0000,11.3143,-11.3491,2.9458,-0.9812,-1.9646,20.6107,1
0.0656,10.4247,12.0000,0.0000,-0.0000,11.2981,-11.3329,2.9440,-0.9723,-1.9717,20.6139,1
0.0656,10.4219,12.0000,0.0000,-0.0000,11.2820,-11.3168,2.9422,-0.9634,-1.9788,20.6170,1
0.0656,10.4192,12.0000,0.0000,-0.0000,11.2659,-11.3007,2.9403,-0.9545,-1.9858,20.6202,1
0.0656,10.4163,12.0000,0.0000,-0.0000,11.2497,-11.2845,2.9384,-0.9455,-1.9929,20.6233,1
0.0657,10.4135,12.0000,0.0000,-0.0000,11.2336,-11.2684,2.9365,-0.9366,-1.9999,20.6265,1
0.0657,10.4106,12.0000,0.0000,-0.0000,11.2175,-11.2523,2.9346,-0.9276,-2.0069,20.6296,1
0.0657,10.4076,12.0000,0.0000,-0.0000,11.2014,-11.2362,2.9326,-0.9187,-2.0139,20.6327,1
0.0657,10.4046,12.0000,0.0000,-0.0000,11.1853,-11.2201,2.9306,-0.9097,-2.0209,20.6359,1
0.0657,10.4015,12.0000,0.0000,-0.0000,11.1692,-11.2040,2.9286,-0.9007,-2.0279,20.6390,1
0.0657,10.3985,12.0000,0.0000,-0.0000,11.1531,-11.1879,2.9265,-0.8917,-2.0348,20.6422,1
0.0657,10.3953,12.0000,0.0000,-0.0000,11.1371,-11.1719,2.9244,-0.8827,-2.0417,20.6453,1
0.0657,10.3922,12.0000,0.0000,-0.0000,11.1210,-11.1558,2.9223,-0.8737,-2.0486,20.6484,1
0.0657,10.3889,12.0000,0.0000,-0.0000,11.1049,-11.1397,2.9202,-0.8647,-2.0555,20.6516,1
0.0657,10.3857,12.0000,0.0000,-0.0000,11.0889,-11.1237,2.9180,-0.8556,-2.0623,20.6547,1
0.0658,10.3824,12.0000,0.0000,-0.0000,11.0728,-11.1077,2.9158,-0.8466,-2.0692,20.6579,1
0.0658,10.3790,12.0000,0.0000,-0.0000,11.0568,-11.0916,2.9135,-0.8376,-2.0760,20.6610,1
0.0658,10.3756,12.0000,0.0000,-0.0000,11.0408,-11.0756,2.9113,-0.8285,-2.0828,20.6641,1
0.0658,10.3722,12.0000,0.0000,-0.0000,11.0248,-11.0596,2.9090,-0.8194,-2.0896,20.6673,1
0.0658,10.3687,12.0000,0.0000,-0.0000,11.0088,-11.0436,2.9067,-0.8104,-2.0963,20.6704,1
0.0658,10.3652,12.0000,0.0000,-0.0000,10.9928,-11.0276,2.9043,-0.8013,-2.1030,20.6736,1
0.0658,10.3616,12.0000,0.0000,-0.0000,10.9768,-11.0116,2.9020,-0.7922,-2.1097,20.6767,1
0.0658,10.3580,12.0000,0.0000,-0.0000,10.9608,-10.9956,2.8996,-0.7831,-2.1164,20.6799,1
0.0658,10.3544,12.0000,0.0000,-0.0000,10.9449,-10.9797,2.8971,-0.7740,-2.1231,20.6830,1
0.0658,10.3507,12.0000,0.0000,-0.0000,10.9289,-10.9637,2.8947,-0.7649,-2.1298,20.6861,1
0.0659,10.3470,12.0000,0.0000,-0.0000,10.9130,-10.9478,2.8922,-0.7558,-2.1364,20.6893,1
0.0659,10.3432,12.0000,0.0000,-0.0000,10.8970,-10.9318,2.8897,-0.7467,-2.1430,20.6924,1
0.0659,10.3394,12.0000,0.0000,-0.0000,10.8811,-10.9159,2.8871,-0.7375,-2.1496,20.6956,1
0.0659,10.3355,12.0000,0.0000,-0.0000,10.8652,-10.9000,2.8845,-0.7284,-2.1561,20.6987,1
0.0659,10.3316,12.0000,0.0000,-0.0000,10.8493,-10.8841,2.8819,-0.7193,-2.1627,20.7018,1
0.0659,10.3276,12.0000,0.0000,-0.0000,10.8334,-10.8682,2.8793,-0.7101,-2.1692,20.7050,1
0.0659,10.3237,12.0000,0.0000,-0.0000,10.8175,-10.8523,2.8766,-0.7009,-2.1757,20.7081,1
0.0659,10.3196,12.0000,0.0000,-0.0000,10.8017,-10.8365,2.8739,-0.6918,-2.1822,20.7113,1
0.0659,10.3155,12.0000,0.0000,-0.0000,10.7858,-10.8206,2.8712,-0.6826,-2.1886,20.7144,1
0.0659,10.3114,12.0000,0.0000,-0.0000,10.7700,-10.8048,2.8685,-0.6734,-2.1951,20.7175,1
0.0660,10.3073,12.0000,0.0000,-0.0000,10.7541,-10.7890,2.8657,-0.6642,-2.2015,20.7207,1
0.0660,10.3031,12.0000,0.0000,-0.0000,10.7383,-10.7731,2.8629,-0.6550,-2.2079,20.7238,1
0.0660,10.2988,12.0000,0.0000,-0.0000,10.7225,-10.7573,2.8601,-0.6458,-2.2142,20.7270,1
0.0660,10.2945,12.0000,0.0000,-0.0000,10.7067,-10.7415,2.8572,-0.6366,-2.2206,20.7301,1
0.0660,10.2902,12.0000,0.0000,-0.0000,10.6909,-10.7257,2.8543,-0.6274,-2.2269,20.7333,1
0.0660,10.2858,12.0000,0.0000,-0.0000,10.6752,-10.7100,2.8514,-0.6182,-2.2332,20.7364,1
0.0660,10.2814,12.0000,0.0000,-0.0000,10.6594,-10.6942,2.8485,-0.6090,-2.2395,20.7395,1
0.0660,10.2770,12.0000,0.0000,-0.0000,10.6437,-10.6785,2.8455,-0.5998,-2.2457,20.7427,1
0.0660,10.2725,12.0000,0.0000,-0.0000,10.6279,-10.6627,2.8425,-0.5905,-2.2520,20.7458,1
0.0660,10.2679,12.0000,0.0000,-0.0000,10.6122,-10.6470,2.8395,-0.5813,-2.2582,20.7490,1
0.0661,10.2633,12.0000,0.0000,-0.0000,10.5965,-10.6313,2.8364,-0.5720,-2.2644,20.7521,1
0.0661,10.2587,12.0000,0.0000,-0.0000,10.5808,-10.6156,2.8333,-0.5628,-2.2706,20.7552,1
0.0661,10.2540,12.0000,0.0000,-0.0000,10.5651,-10.6000,2.8302,-0.5535,-2.2767,20.7584,1
0.0661,10.2493,12.0000,0.0000,-0.0000,10.5495,-10.5843,2.8271,-0.5443,-2.2828,20.7615,1
0.0661,10.2446,12.0000,0.0000,-0.0000,10.5338,-10.5687,2.8239,-0.5350,-2.2889,20.7647,1
0.0661,10.2398,12.0000,0.0000,-0.0000,10.5182,-10.5530,2.8207,-0.5257,-2.2950,20.7678,1
0.0661,10.2350,12.0000,0.0000,-0.0000,10.5026,-10.5374,2.8175,-0.5164,-2.3011,20.7709,1
0.0661,10.2301,12.0000,0.0000,-0.0000,10.4870,-10.5218,2.8143,-0.5071,-2.3071,20.7741,1
0.0661,10.2252,12.0000,0.0000,-0.0000,10.4714,-10.5062,2.8110,-0.4979,-2.3131,20.7772,1
0.0661,10.2202,12.0000,0.0000,-0.0000,10.4558,-10.4906,2.8077,-0.4886,-2.3191,20.7804,1
0.0662,10.2152,12.0000,0.0000,-0.0000,10.4403,-10.4751,2.8043,-0.4793,-2.3251,20.7835,1
0.0662,10.2102,12.0000,0.0000,-0.0000,10.4247,-10.4595,2.8010,-0.4700,-2.3310,20.7867,1
0.0662,10.2051,12.0000,0.0000,-0.0000,10.4092,-10.4440,2.7976,-0.4606,-2.3369,20.7898,1
0.0662,10.2000,12.0000,0.0000,-0.0000,10.3937,-10.4285,2.7942,-0.4513,-2.3428,20.7929,1
0.0662,10.1948,12.0000,0.0000,-0.0000,10.3782,-10.4130,2.7907,-0.4420,-2.3487,20.7961,1
0.0662,10.1896,12.0000,0.0000,-0.0000,10.3627,-10.3975,2.7873,-0.4327,-2.3546,20.7992,1
0.0662,10.1843,12.0000,0.0000,-0.0000,10.3472,-10.3820,2.7838,-0.4234,-2.3604,20.8024,1
0.0662,10.1790,12.0000,0.0000,-0.0000,10.3318,-10.3666,2.7802,-0.4140,-2.3662,20.8055,1
0.0662,10.1737,12.0000,0.0000,-0.0000,10.3163,-10.3511,2.7767,-0.4047,-2.3720,20.8086,1
0.0662,10.1683,12.0000,0.0000,-0.0000,10.3009,-10.3357,2.7731,-0.3954,-2.3777,20.8118,1
0.0663,10.1629,12.0000,0.0000,-0.0000,10.2855,-10.3203,2.7695,-0.3860,-2.3835,20.8149,1
0.0663,10.1575,12.0000,0.0000,-0.0000,10.2701,-10.3049,2.7658,-0.3767,-2.3892,20.8181,1
0.0663,10.1520,12.0000,0.0000,-0.0000,10.2548,-10.2896,2.7622,-0.3673,-2.3949,20.8212,1
0.0663,10.1464,12.0000,0.0000,-0.0000,10.2394,-10.2742,2.7585,-0.3580,-2.4005,20.8243,1
0.0663,10.1409,12.0000,0.0000,-0.0000,10.2241,-10.2589,2.7548,-0.3486,-2.4062,20.8275,1
0.0663,10.1352,12.0000,0.0000,-0.0000,10.2088,-10.2436,2.7510,-0.3392,-2.4118,20.8306,1
0.0663,10.1296,12.0000,0.0000,-0.0000,10.1935,-10.2283,2.7473,-0.3299,-2.4174,20.8338,1
0.0663,10.1239,12.0000,0.0000,-0.0000,10.1782,-10.2130,2.7435,-0.3205,-2.4230,20.8369,1
0.0663,10.1182,12.0000,0.0000,-0.0000,10.1629,-10.1977,2.7396,-0.3111,-2.4285,20.8401,1
0.0663,10.1124,12.0000,0.0000,-0.0000,10.1477,-10.1825,2.7358,-0.3018,-2.4340,20.8432,1
0.0664,10.1066,12.0000,0.0000,-0.0000,10.1325,-10.1673,2.7319,-0.2924,-2.4395,20.8463,1
0.0664,10.1007,12.0000,0.0000,-0.0000,10.1172,-10.1521,2.7280,-0.2830,-2.4450,20.8495,1
0.0664,10.0948,12.0000,0.0000,-0.0000,10.1021,-10.1369,2.7241,-0.2736,-2.4504,20.8526,1
0.0664,10.0888,12.0000,0.0000,-0.0000,10.0869,-10.1217,2.7201,-0.2642,-2.4559,20.8558,1
0.0664,10.0829,12.0000,0.0000,-0.0000,10.0717,-10.1065,2.7161,-0.2548,-2.4613,20.8589,1
0.0664,10.0768,12.0000,0.0000,-0.0000,10.0566,-10.0914,2.7121,-0.2455,-2.4666,20.8620,1
0.0664,10.0708,12.0000,0.0000,-0.0000,10.0415,-10.0763,2.7081,-0.2361,-2.4720,20.8652,1
